From_ID,Origin,To_ID,Destination,Time
KJ21,Asia Jaya,KJ23,Taman Bahagia,6
KJ22,Taman Paramount,KJ23,Taman Bahagia,3
KJ23,Taman Bahagia,KJ23,Taman Bahagia,0
KJ24,Kelana Jaya,KJ23,Taman Bahagia,2
KJ25,Lembah Subang,KJ23,Taman Bahagia,5
KJ26,Ara Damansara,KJ23,Taman Bahagia,7
KJ27,Glenmarie,KJ23,Taman Bahagia,10
KJ28,Subang Jaya,KJ23,Taman Bahagia,11
KJ29,SS 15,KJ23,Taman Bahagia,15
KJ30,SS 18,KJ23,Taman Bahagia,17
KJ31,USJ 7 (KJL),KJ23,Taman Bahagia,20
KJ32,Taipan,KJ23,Taman Bahagia,21
KJ33,Wawasan,KJ23,Taman Bahagia,24
KJ34,USJ 21,KJ23,Taman Bahagia,26
KJ35,Alam Megah,KJ23,Taman Bahagia,29
KJ36,Subang Alam,KJ23,Taman Bahagia,32
KJ37,Putra Heights (KJL),KJ23,Taman Bahagia,36
KG4,Sungai Buloh,KJ23,Taman Bahagia,56
KG5,Kampung Selamat,KJ23,Taman Bahagia,53
KG5A,Kwasa Damansara,KJ23,Taman Bahagia,48
KG6,Kwasa Sentral,KJ23,Taman Bahagia,46
KG7,Kota Damansara,KJ23,Taman Bahagia,42
KG8,Surian,KJ23,Taman Bahagia,40
KG9,Mutiara Damansara,KJ23,Taman Bahagia,38
KG10,Bandar Utama,KJ23,Taman Bahagia,36
KG12,TTDI,KJ23,Taman Bahagia,32
KG12A,Phileo Damansara,KJ23,Taman Bahagia,28
KG13,Pusat Bandar Damansara,KJ23,Taman Bahagia,57
KG14,Semantan,KJ23,Taman Bahagia,54
KG15,Muzium Negara,KJ23,Taman Bahagia,49
KG16,Pasar Seni (SBK),KJ23,Taman Bahagia,47
KG17,Merdeka,KJ23,Taman Bahagia,43
KG18A,Bukit Bintang,KJ23,Taman Bahagia,41
KG20,Tun Razak Exchange (TRX),KJ23,Taman Bahagia,39
KG21,Cochrane,KJ23,Taman Bahagia,37
KG22,Maluri (SBK),KJ23,Taman Bahagia,33
KG23,Taman Pertama,KJ23,Taman Bahagia,29
KG24,Taman Midah,KJ23,Taman Bahagia,58
KG25,Taman Mutiara,KJ23,Taman Bahagia,55
KG26,Taman Connaught,KJ23,Taman Bahagia,50
KG27,Taman Suntex,KJ23,Taman Bahagia,48
KG28,Sri Raya,KJ23,Taman Bahagia,44
KG29,Bandar Tun Hussein Onn,KJ23,Taman Bahagia,42
KG30,Batu 11 Cheras,KJ23,Taman Bahagia,40
KG31,Bukit Dukung,KJ23,Taman Bahagia,38
KG33,Sungai Jernih,KJ23,Taman Bahagia,34
KG34,Stadium Kajang,KJ23,Taman Bahagia,30
KG35,Kajang,KJ23,Taman Bahagia,59
KJ1,Gombak,KJ24,Kelana Jaya,54
KJ2,Taman Melati,KJ24,Kelana Jaya,51
KJ3,Wangsa Maju,KJ24,Kelana Jaya,47
KJ4,Sri Rampai,KJ24,Kelana Jaya,45
KJ5,Setiawangsa,KJ24,Kelana Jaya,39
KJ6,Jelatek,KJ24,Kelana Jaya,37
KJ7,Dato' Keramat,KJ24,Kelana Jaya,36
KJ8,Damai,KJ24,Kelana Jaya,35
KJ9,Ampang Park,KJ24,Kelana Jaya,33
KJ10,KLCC,KJ24,Kelana Jaya,32
KJ11,Kampung Baru,KJ24,Kelana Jaya,30
KJ12,Dang Wangi,KJ24,Kelana Jaya,28
KJ13,Masjid Jamek (KJL),KJ24,Kelana Jaya,26
KJ14,Pasar Seni (KJL),KJ24,Kelana Jaya,25
KJ15,KL Sentral (KJL),KJ24,Kelana Jaya,22
KJ16,Bangsar,KJ24,Kelana Jaya,20
KJ17,Abdullah Hukum,KJ24,Kelana Jaya,17
KJ18,Kerinchi,KJ24,Kelana Jaya,16
KJ19,Universiti,KJ24,Kelana Jaya,14
KJ20,Taman Jaya,KJ24,Kelana Jaya,10
KJ21,Asia Jaya,KJ24,Kelana Jaya,8
KJ22,Taman Paramount,KJ24,Kelana Jaya,5
KJ23,Taman Bahagia,KJ24,Kelana Jaya,2
KJ24,Kelana Jaya,KJ24,Kelana Jaya,0
KJ25,Lembah Subang,KJ24,Kelana Jaya,3
KJ26,Ara Damansara,KJ24,Kelana Jaya,5
KJ27,Glenmarie,KJ24,Kelana Jaya,8
KJ28,Subang Jaya,KJ24,Kelana Jaya,9
KJ29,SS 15,KJ24,Kelana Jaya,13
KJ30,SS 18,KJ24,Kelana Jaya,15
KJ31,USJ 7 (KJL),KJ24,Kelana Jaya,18
KJ32,Taipan,KJ24,Kelana Jaya,19
KJ33,Wawasan,KJ24,Kelana Jaya,22
KJ34,USJ 21,KJ24,Kelana Jaya,24
KJ35,Alam Megah,KJ24,Kelana Jaya,27
KJ36,Subang Alam,KJ24,Kelana Jaya,30
KJ37,Putra Heights (KJL),KJ24,Kelana Jaya,34
KG4,Sungai Buloh,KJ24,Kelana Jaya,58
KG5,Kampung Selamat,KJ24,Kelana Jaya,55
KG5A,Kwasa Damansara,KJ24,Kelana Jaya,50
KG6,Kwasa Sentral,KJ24,Kelana Jaya,48
KG7,Kota Damansara,KJ24,Kelana Jaya,44
KG8,Surian,KJ24,Kelana Jaya,42
KG9,Mutiara Damansara,KJ24,Kelana Jaya,40
KG10,Bandar Utama,KJ24,Kelana Jaya,38
KG12,TTDI,KJ24,Kelana Jaya,34
KG12A,Phileo Damansara,KJ24,Kelana Jaya,30
KG13,Pusat Bandar Damansara,KJ24,Kelana Jaya,59
KG14,Semantan,KJ24,Kelana Jaya,56
KG15,Muzium Negara,KJ24,Kelana Jaya,51
KG16,Pasar Seni (SBK),KJ24,Kelana Jaya,49
KG17,Merdeka,KJ24,Kelana Jaya,45
KG18A,Bukit Bintang,KJ24,Kelana Jaya,43
KG20,Tun Razak Exchange (TRX),KJ24,Kelana Jaya,41
KG21,Cochrane,KJ24,Kelana Jaya,39
KG22,Maluri (SBK),KJ24,Kelana Jaya,35
KG23,Taman Pertama,KJ24,Kelana Jaya,31
KG24,Taman Midah,KJ24,Kelana Jaya,60
KG25,Taman Mutiara,KJ24,Kelana Jaya,57
KG26,Taman Connaught,KJ24,Kelana Jaya,52
KG27,Taman Suntex,KJ24,Kelana Jaya,50
KG28,Sri Raya,KJ24,Kelana Jaya,46
KG29,Bandar Tun Hussein Onn,KJ24,Kelana Jaya,44
KG30,Batu 11 Cheras,KJ24,Kelana Jaya,42
KG31,Bukit Dukung,KJ24,Kelana Jaya,40
KG33,Sungai Jernih,KJ24,Kelana Jaya,36
KG34,Stadium Kajang,KJ24,Kelana Jaya,32
KG35,Kajang,KJ24,Kelana Jaya,61
KJ1,Gombak,KJ25,Lembah Subang,57
KJ2,Taman Melati,KJ25,Lembah Subang,54
KJ3,Wangsa Maju,KJ25,Lembah Subang,50
KJ4,Sri Rampai,KJ25,Lembah Subang,48
KJ5,Setiawangsa,KJ25,Lembah Subang,42
KJ6,Jelatek,KJ25,Lembah Subang,40
KJ7,Dato' Keramat,KJ25,Lembah Subang,39
KJ8,Damai,KJ25,Lembah Subang,38
KJ9,Ampang Park,KJ25,Lembah Subang,36
KJ10,KLCC,KJ25,Lembah Subang,35
KJ11,Kampung Baru,KJ25,Lembah Subang,33
KJ12,Dang Wangi,KJ25,Lembah Subang,31
KJ13,Masjid Jamek (KJL),KJ25,Lembah Subang,29
KJ14,Pasar Seni (KJL),KJ25,Lembah Subang,28
KJ15,KL Sentral (KJL),KJ25,Lembah Subang,25
KJ16,Bangsar,KJ25,Lembah Subang,23
KJ17,Abdullah Hukum,KJ25,Lembah Subang,20
KJ18,Kerinchi,KJ25,Lembah Subang,19
KJ19,Universiti,KJ25,Lembah Subang,17
KJ20,Taman Jaya,KJ25,Lembah Subang,13
KJ21,Asia Jaya,KJ25,Lembah Subang,11
KJ22,Taman Paramount,KJ25,Lembah Subang,8
KJ23,Taman Bahagia,KJ25,Lembah Subang,5
KJ24,Kelana Jaya,KJ25,Lembah Subang,3
KJ25,Lembah Subang,KJ25,Lembah Subang,0
KJ26,Ara Damansara,KJ25,Lembah Subang,2
KJ27,Glenmarie,KJ25,Lembah Subang,5
KJ28,Subang Jaya,KJ25,Lembah Subang,6
KJ29,SS 15,KJ25,Lembah Subang,10
KJ30,SS 18,KJ25,Lembah Subang,12
KJ31,USJ 7 (KJL),KJ25,Lembah Subang,15
KJ32,Taipan,KJ25,Lembah Subang,16
KJ33,Wawasan,KJ25,Lembah Subang,19
KJ34,USJ 21,KJ25,Lembah Subang,21
KJ35,Alam Megah,KJ25,Lembah Subang,24
KJ36,Subang Alam,KJ25,Lembah Subang,27
KJ37,Putra Heights (KJL),KJ25,Lembah Subang,31
KG4,Sungai Buloh,KJ25,Lembah Subang,61
KG5,Kampung Selamat,KJ25,Lembah Subang,58
KG5A,Kwasa Damansara,KJ25,Lembah Subang,53
KG6,Kwasa Sentral,KJ25,Lembah Subang,51
KG7,Kota Damansara,KJ25,Lembah Subang,47
KG8,Surian,KJ25,Lembah Subang,45
KG9,Mutiara Damansara,KJ25,Lembah Subang,43
KG10,Bandar Utama,KJ25,Lembah Subang,41
KG12,TTDI,KJ25,Lembah Subang,37
KG12A,Phileo Damansara,KJ25,Lembah Subang,33
KG13,Pusat Bandar Damansara,KJ25,Lembah Subang,62
KG14,Semantan,KJ25,Lembah Subang,59
KG15,Muzium Negara,KJ25,Lembah Subang,54
KG16,Pasar Seni (SBK),KJ25,Lembah Subang,52
KG17,Merdeka,KJ25,Lembah Subang,48
KG18A,Bukit Bintang,KJ25,Lembah Subang,46
KG20,Tun Razak Exchange (TRX),KJ25,Lembah Subang,44
KG21,Cochrane,KJ25,Lembah Subang,42
KG22,Maluri (SBK),KJ25,Lembah Subang,38
KG23,Taman Pertama,KJ25,Lembah Subang,34
KG24,Taman Midah,KJ25,Lembah Subang,63
KG25,Taman Mutiara,KJ25,Lembah Subang,60
KG26,Taman Connaught,KJ25,Lembah Subang,55
KG27,Taman Suntex,KJ25,Lembah Subang,53
KG28,Sri Raya,KJ25,Lembah Subang,49
KG29,Bandar Tun Hussein Onn,KJ25,Lembah Subang,47
KG30,Batu 11 Cheras,KJ25,Lembah Subang,45
KG31,Bukit Dukung,KJ25,Lembah Subang,43
KG33,Sungai Jernih,KJ25,Lembah Subang,39
KG34,Stadium Kajang,KJ25,Lembah Subang,35
KG35,Kajang,KJ25,Lembah Subang,64
KJ1,Gombak,KJ26,Ara Damansara,59
KJ2,Taman Melati,KJ26,Ara Damansara,56
KJ3,Wangsa Maju,KJ26,Ara Damansara,52
KJ4,Sri Rampai,KJ26,Ara Damansara,50
KJ5,Setiawangsa,KJ26,Ara Damansara,44
KJ6,Jelatek,KJ26,Ara Damansara,42
KJ7,Dato' Keramat,KJ26,Ara Damansara,41
KJ8,Damai,KJ26,Ara Damansara,40
KJ9,Ampang Park,KJ26,Ara Damansara,38
KJ10,KLCC,KJ26,Ara Damansara,37
KJ11,Kampung Baru,KJ26,Ara Damansara,35
KJ12,Dang Wangi,KJ26,Ara Damansara,33
KJ13,Masjid Jamek (KJL),KJ26,Ara Damansara,31
KJ14,Pasar Seni (KJL),KJ26,Ara Damansara,30
KJ15,KL Sentral (KJL),KJ26,Ara Damansara,27
KJ16,Bangsar,KJ26,Ara Damansara,25
KJ17,Abdullah Hukum,KJ26,Ara Damansara,22
KJ18,Kerinchi,KJ26,Ara Damansara,21
KJ19,Universiti,KJ26,Ara Damansara,19
KJ20,Taman Jaya,KJ26,Ara Damansara,15
KJ21,Asia Jaya,KJ26,Ara Damansara,13
KJ22,Taman Paramount,KJ26,Ara Damansara,10
KJ23,Taman Bahagia,KJ26,Ara Damansara,7
KJ24,Kelana Jaya,KJ26,Ara Damansara,5
KJ25,Lembah Subang,KJ26,Ara Damansara,2
KJ26,Ara Damansara,KJ26,Ara Damansara,0
KJ27,Glenmarie,KJ26,Ara Damansara,3
KJ28,Subang Jaya,KJ26,Ara Damansara,4
KJ29,SS 15,KJ26,Ara Damansara,8
KJ30,SS 18,KJ26,Ara Damansara,10
KJ31,USJ 7 (KJL),KJ26,Ara Damansara,13
KJ32,Taipan,KJ26,Ara Damansara,14
KJ33,Wawasan,KJ26,Ara Damansara,17
KJ34,USJ 21,KJ26,Ara Damansara,19
KJ35,Alam Megah,KJ26,Ara Damansara,22
KJ36,Subang Alam,KJ26,Ara Damansara,25
KJ37,Putra Heights (KJL),KJ26,Ara Damansara,29
KG4,Sungai Buloh,KJ26,Ara Damansara,63
KG5,Kampung Selamat,KJ26,Ara Damansara,60
KG5A,Kwasa Damansara,KJ26,Ara Damansara,55
KG6,Kwasa Sentral,KJ26,Ara Damansara,53
KG7,Kota Damansara,KJ26,Ara Damansara,49
KG8,Surian,KJ26,Ara Damansara,47
KG9,Mutiara Damansara,KJ26,Ara Damansara,45
KG10,Bandar Utama,KJ26,Ara Damansara,43
KG12,TTDI,KJ26,Ara Damansara,39
KG12A,Phileo Damansara,KJ26,Ara Damansara,35
KG13,Pusat Bandar Damansara,KJ26,Ara Damansara,64
KG14,Semantan,KJ26,Ara Damansara,61
KG15,Muzium Negara,KJ26,Ara Damansara,56
KG16,Pasar Seni (SBK),KJ26,Ara Damansara,54
KG17,Merdeka,KJ26,Ara Damansara,50
KG18A,Bukit Bintang,KJ26,Ara Damansara,48
KG20,Tun Razak Exchange (TRX),KJ26,Ara Damansara,46
KG21,Cochrane,KJ26,Ara Damansara,44
KG22,Maluri (SBK),KJ26,Ara Damansara,40
KG23,Taman Pertama,KJ26,Ara Damansara,36
KG24,Taman Midah,KJ26,Ara Damansara,65
KG25,Taman Mutiara,KJ26,Ara Damansara,62
KG26,Taman Connaught,KJ26,Ara Damansara,57
KG27,Taman Suntex,KJ26,Ara Damansara,55
KG28,Sri Raya,KJ26,Ara Damansara,51
KG29,Bandar Tun Hussein Onn,KJ26,Ara Damansara,49
KG30,Batu 11 Cheras,KJ26,Ara Damansara,47
KG31,Bukit Dukung,KJ26,Ara Damansara,45
KG33,Sungai Jernih,KJ26,Ara Damansara,41
KG34,Stadium Kajang,KJ26,Ara Damansara,37
KG35,Kajang,KJ26,Ara Damansara,66
KJ1,Gombak,KJ27,Glenmarie,62
KJ2,Taman Melati,KJ27,Glenmarie,59
KJ3,Wangsa Maju,KJ27,Glenmarie,55
KJ4,Sri Rampai,KJ27,Glenmarie,53
KJ5,Setiawangsa,KJ27,Glenmarie,47
KJ6,Jelatek,KJ27,Glenmarie,45
KJ7,Dato' Keramat,KJ27,Glenmarie,44
KJ8,Damai,KJ27,Glenmarie,43
KJ9,Ampang Park,KJ27,Glenmarie,41
KJ10,KLCC,KJ27,Glenmarie,40
KJ11,Kampung Baru,KJ27,Glenmarie,38
KJ12,Dang Wangi,KJ27,Glenmarie,36
KJ13,Masjid Jamek (KJL),KJ27,Glenmarie,34
KJ14,Pasar Seni (KJL),KJ27,Glenmarie,33
KJ15,KL Sentral (KJL),KJ27,Glenmarie,30
KJ16,Bangsar,KJ27,Glenmarie,28
KJ17,Abdullah Hukum,KJ27,Glenmarie,25
KJ18,Kerinchi,KJ27,Glenmarie,24
KJ19,Universiti,KJ27,Glenmarie,22
KJ20,Taman Jaya,KJ27,Glenmarie,18
KJ21,Asia Jaya,KJ27,Glenmarie,16
KJ22,Taman Paramount,KJ27,Glenmarie,13
KJ23,Taman Bahagia,KJ27,Glenmarie,10
KJ24,Kelana Jaya,KJ27,Glenmarie,8
KJ25,Lembah Subang,KJ27,Glenmarie,5
KJ26,Ara Damansara,KJ27,Glenmarie,3
KJ27,Glenmarie,KJ27,Glenmarie,0
KJ28,Subang Jaya,KJ27,Glenmarie,1
KJ29,SS 15,KJ27,Glenmarie,5
KJ30,SS 18,KJ27,Glenmarie,7
KJ31,USJ 7 (KJL),KJ27,Glenmarie,10
KJ32,Taipan,KJ27,Glenmarie,11
KJ33,Wawasan,KJ27,Glenmarie,14
KJ34,USJ 21,KJ27,Glenmarie,16
KJ35,Alam Megah,KJ27,Glenmarie,19
KJ36,Subang Alam,KJ27,Glenmarie,22
KJ37,Putra Heights (KJL),KJ27,Glenmarie,26
KG4,Sungai Buloh,KJ27,Glenmarie,66
KG5,Kampung Selamat,KJ27,Glenmarie,63
KG5A,Kwasa Damansara,KJ27,Glenmarie,58
KG6,Kwasa Sentral,KJ27,Glenmarie,56
KG7,Kota Damansara,KJ27,Glenmarie,52
KG8,Surian,KJ27,Glenmarie,50
KG9,Mutiara Damansara,KJ27,Glenmarie,48
KG10,Bandar Utama,KJ27,Glenmarie,46
KG12,TTDI,KJ27,Glenmarie,42
KG12A,Phileo Damansara,KJ27,Glenmarie,38
KG13,Pusat Bandar Damansara,KJ27,Glenmarie,67
KG14,Semantan,KJ27,Glenmarie,64
KG15,Muzium Negara,KJ27,Glenmarie,59
KG16,Pasar Seni (SBK),KJ27,Glenmarie,57
KG17,Merdeka,KJ27,Glenmarie,53
KG18A,Bukit Bintang,KJ27,Glenmarie,51
KG20,Tun Razak Exchange (TRX),KJ27,Glenmarie,49
KG21,Cochrane,KJ27,Glenmarie,47
KG22,Maluri (SBK),KJ27,Glenmarie,43
KG23,Taman Pertama,KJ27,Glenmarie,39
KG24,Taman Midah,KJ27,Glenmarie,68
KG25,Taman Mutiara,KJ27,Glenmarie,65
KG26,Taman Connaught,KJ27,Glenmarie,60
KG27,Taman Suntex,KJ27,Glenmarie,58
KG28,Sri Raya,KJ27,Glenmarie,54
KG29,Bandar Tun Hussein Onn,KJ27,Glenmarie,52
KG30,Batu 11 Cheras,KJ27,Glenmarie,50
KG31,Bukit Dukung,KJ27,Glenmarie,48
KG33,Sungai Jernih,KJ27,Glenmarie,44
KG34,Stadium Kajang,KJ27,Glenmarie,40
KG35,Kajang,KJ27,Glenmarie,69
KJ1,Gombak,KJ28,Subang Jaya,63
KJ2,Taman Melati,KJ28,Subang Jaya,60
KJ3,Wangsa Maju,KJ28,Subang Jaya,56
KJ4,Sri Rampai,KJ28,Subang Jaya,54
KJ5,Setiawangsa,KJ28,Subang Jaya,48
KJ6,Jelatek,KJ28,Subang Jaya,46
KJ7,Dato' Keramat,KJ28,Subang Jaya,45
KJ8,Damai,KJ28,Subang Jaya,44
KJ9,Ampang Park,KJ28,Subang Jaya,42
KJ10,KLCC,KJ28,Subang Jaya,41
KJ11,Kampung Baru,KJ28,Subang Jaya,39
KJ12,Dang Wangi,KJ28,Subang Jaya,37
KJ13,Masjid Jamek (KJL),KJ28,Subang Jaya,35
KJ14,Pasar Seni (KJL),KJ28,Subang Jaya,34
KJ15,KL Sentral (KJL),KJ28,Subang Jaya,31
KJ16,Bangsar,KJ28,Subang Jaya,29
KJ17,Abdullah Hukum,KJ28,Subang Jaya,26
KJ18,Kerinchi,KJ28,Subang Jaya,25
KJ19,Universiti,KJ28,Subang Jaya,23
KJ20,Taman Jaya,KJ28,Subang Jaya,19
KJ21,Asia Jaya,KJ28,Subang Jaya,17
KJ22,Taman Paramount,KJ28,Subang Jaya,14
KJ23,Taman Bahagia,KJ28,Subang Jaya,11
KJ24,Kelana Jaya,KJ28,Subang Jaya,9
KJ25,Lembah Subang,KJ28,Subang Jaya,6
KJ26,Ara Damansara,KJ28,Subang Jaya,4
KJ27,Glenmarie,KJ28,Subang Jaya,1
KJ28,Subang Jaya,KJ28,Subang Jaya,0
KJ29,SS 15,KJ28,Subang Jaya,4
KJ30,SS 18,KJ28,Subang Jaya,6
KJ31,USJ 7 (KJL),KJ28,Subang Jaya,9
KJ32,Taipan,KJ28,Subang Jaya,10
KJ33,Wawasan,KJ28,Subang Jaya,13
KJ34,USJ 21,KJ28,Subang Jaya,15
KJ35,Alam Megah,KJ28,Subang Jaya,18
KJ36,Subang Alam,KJ28,Subang Jaya,21
KJ37,Putra Heights (KJL),KJ28,Subang Jaya,25
KG4,Sungai Buloh,KJ28,Subang Jaya,67
KG5,Kampung Selamat,KJ28,Subang Jaya,64
KG5A,Kwasa Damansara,KJ28,Subang Jaya,59
KG6,Kwasa Sentral,KJ28,Subang Jaya,57
KG7,Kota Damansara,KJ28,Subang Jaya,53
KG8,Surian,KJ28,Subang Jaya,51
KG9,Mutiara Damansara,KJ28,Subang Jaya,49
KG10,Bandar Utama,KJ28,Subang Jaya,47
KG12,TTDI,KJ28,Subang Jaya,43
KG12A,Phileo Damansara,KJ28,Subang Jaya,39
KG13,Pusat Bandar Damansara,KJ28,Subang Jaya,68
KG14,Semantan,KJ28,Subang Jaya,65
KG15,Muzium Negara,KJ28,Subang Jaya,60
KG16,Pasar Seni (SBK),KJ28,Subang Jaya,58
KG17,Merdeka,KJ28,Subang Jaya,54
KG18A,Bukit Bintang,KJ28,Subang Jaya,52
KG20,Tun Razak Exchange (TRX),KJ28,Subang Jaya,50
KG21,Cochrane,KJ28,Subang Jaya,48
KG22,Maluri (SBK),KJ28,Subang Jaya,44
KG23,Taman Pertama,KJ28,Subang Jaya,40
KG24,Taman Midah,KJ28,Subang Jaya,69
KG25,Taman Mutiara,KJ28,Subang Jaya,66
KG26,Taman Connaught,KJ28,Subang Jaya,61
KG27,Taman Suntex,KJ28,Subang Jaya,59
KG28,Sri Raya,KJ28,Subang Jaya,55
KG29,Bandar Tun Hussein Onn,KJ28,Subang Jaya,53
KG30,Batu 11 Cheras,KJ28,Subang Jaya,51
KG31,Bukit Dukung,KJ28,Subang Jaya,49
KG33,Sungai Jernih,KJ28,Subang Jaya,45
KG34,Stadium Kajang,KJ28,Subang Jaya,41
KG35,Kajang,KJ28,Subang Jaya,70
KJ1,Gombak,KJ29,SS 15,67
KJ2,Taman Melati,KJ29,SS 15,64
KJ3,Wangsa Maju,KJ29,SS 15,60
KJ4,Sri Rampai,KJ29,SS 15,58
KJ5,Setiawangsa,KJ29,SS 15,52
KJ6,Jelatek,KJ29,SS 15,50
KJ7,Dato' Keramat,KJ29,SS 15,49
KJ8,Damai,KJ29,SS 15,48
KJ9,Ampang Park,KJ29,SS 15,46
KJ10,KLCC,KJ29,SS 15,45
KJ11,Kampung Baru,KJ29,SS 15,43
KJ12,Dang Wangi,KJ29,SS 15,41
KJ13,Masjid Jamek (KJL),KJ29,SS 15,39
KJ14,Pasar Seni (KJL),KJ29,SS 15,38
KJ15,KL Sentral (KJL),KJ29,SS 15,35
KJ16,Bangsar,KJ29,SS 15,33
KJ17,Abdullah Hukum,KJ29,SS 15,30
KJ18,Kerinchi,KJ29,SS 15,29
KJ19,Universiti,KJ29,SS 15,27
KJ20,Taman Jaya,KJ29,SS 15,23
KJ21,Asia Jaya,KJ29,SS 15,21
KJ22,Taman Paramount,KJ29,SS 15,18
KJ23,Taman Bahagia,KJ29,SS 15,15
KJ24,Kelana Jaya,KJ29,SS 15,13
KJ25,Lembah Subang,KJ29,SS 15,10
KJ26,Ara Damansara,KJ29,SS 15,8
KJ27,Glenmarie,KJ29,SS 15,5
KJ28,Subang Jaya,KJ29,SS 15,4
KJ29,SS 15,KJ29,SS 15,0
KJ30,SS 18,KJ29,SS 15,2
KJ31,USJ 7 (KJL),KJ29,SS 15,5
KJ32,Taipan,KJ29,SS 15,6
KJ33,Wawasan,KJ29,SS 15,9
KJ34,USJ 21,KJ29,SS 15,11
KJ35,Alam Megah,KJ29,SS 15,14
KJ36,Subang Alam,KJ29,SS 15,17
KJ37,Putra Heights (KJL),KJ29,SS 15,21
KG4,Sungai Buloh,KJ29,SS 15,71
KG5,Kampung Selamat,KJ29,SS 15,68
KG5A,Kwasa Damansara,KJ29,SS 15,63
KG6,Kwasa Sentral,KJ29,SS 15,61
KG7,Kota Damansara,KJ29,SS 15,57
KG8,Surian,KJ29,SS 15,55
KG9,Mutiara Damansara,KJ29,SS 15,53
KG10,Bandar Utama,KJ29,SS 15,51
KG12,TTDI,KJ29,SS 15,47
KG12A,Phileo Damansara,KJ29,SS 15,43
KG13,Pusat Bandar Damansara,KJ29,SS 15,72
KG14,Semantan,KJ29,SS 15,69
KG15,Muzium Negara,KJ29,SS 15,64
KG16,Pasar Seni (SBK),KJ29,SS 15,62
KG17,Merdeka,KJ29,SS 15,58
KG18A,Bukit Bintang,KJ29,SS 15,56
KG20,Tun Razak Exchange (TRX),KJ29,SS 15,54
KG21,Cochrane,KJ29,SS 15,52
KG22,Maluri (SBK),KJ29,SS 15,48
KG23,Taman Pertama,KJ29,SS 15,44
KG24,Taman Midah,KJ29,SS 15,73
KG25,Taman Mutiara,KJ29,SS 15,70
KG26,Taman Connaught,KJ29,SS 15,65
KG27,Taman Suntex,KJ29,SS 15,63
KG28,Sri Raya,KJ29,SS 15,59
KG29,Bandar Tun Hussein Onn,KJ29,SS 15,57
KG30,Batu 11 Cheras,KJ29,SS 15,55
KG31,Bukit Dukung,KJ29,SS 15,53
KG33,Sungai Jernih,KJ29,SS 15,49
KG34,Stadium Kajang,KJ29,SS 15,45
KG35,Kajang,KJ29,SS 15,74
KJ1,Gombak,KJ30,SS 18,69
KJ2,Taman Melati,KJ30,SS 18,66
KJ3,Wangsa Maju,KJ30,SS 18,62
KJ4,Sri Rampai,KJ30,SS 18,60
KJ5,Setiawangsa,KJ30,SS 18,54
KJ6,Jelatek,KJ30,SS 18,52
KJ7,Dato' Keramat,KJ30,SS 18,51
KJ8,Damai,KJ30,SS 18,50
KJ9,Ampang Park,KJ30,SS 18,48
KJ10,KLCC,KJ30,SS 18,47
KJ11,Kampung Baru,KJ30,SS 18,45
KJ12,Dang Wangi,KJ30,SS 18,43
KJ13,Masjid Jamek (KJL),KJ30,SS 18,41
KJ14,Pasar Seni (KJL),KJ30,SS 18,40
KJ15,KL Sentral (KJL),KJ30,SS 18,37
KJ16,Bangsar,KJ30,SS 18,35
KJ17,Abdullah Hukum,KJ30,SS 18,32
KJ18,Kerinchi,KJ30,SS 18,31
KJ19,Universiti,KJ30,SS 18,29
KJ20,Taman Jaya,KJ30,SS 18,25
KJ21,Asia Jaya,KJ30,SS 18,23
KJ22,Taman Paramount,KJ30,SS 18,20
KJ23,Taman Bahagia,KJ30,SS 18,17
KJ24,Kelana Jaya,KJ30,SS 18,15
KJ25,Lembah Subang,KJ30,SS 18,12
KJ26,Ara Damansara,KJ30,SS 18,10
KJ27,Glenmarie,KJ30,SS 18,7
KJ28,Subang Jaya,KJ30,SS 18,6
KJ29,SS 15,KJ30,SS 18,2
KJ30,SS 18,KJ30,SS 18,0
KJ31,USJ 7 (KJL),KJ30,SS 18,3
KJ32,Taipan,KJ30,SS 18,4
KJ33,Wawasan,KJ30,SS 18,7
KJ34,USJ 21,KJ30,SS 18,9
KJ35,Alam Megah,KJ30,SS 18,12
KJ36,Subang Alam,KJ30,SS 18,15
KJ37,Putra Heights (KJL),KJ30,SS 18,19
KG4,Sungai Buloh,KJ30,SS 18,73
KG5,Kampung Selamat,KJ30,SS 18,70
KG5A,Kwasa Damansara,KJ30,SS 18,65
KG6,Kwasa Sentral,KJ30,SS 18,63
KG7,Kota Damansara,KJ30,SS 18,59
KG8,Surian,KJ30,SS 18,57
KG9,Mutiara Damansara,KJ30,SS 18,55
KG10,Bandar Utama,KJ30,SS 18,53
KG12,TTDI,KJ30,SS 18,49
KG12A,Phileo Damansara,KJ30,SS 18,45
KG13,Pusat Bandar Damansara,KJ30,SS 18,74
KG14,Semantan,KJ30,SS 18,71
KG15,Muzium Negara,KJ30,SS 18,66
KG16,Pasar Seni (SBK),KJ30,SS 18,64
KG17,Merdeka,KJ30,SS 18,60
KG18A,Bukit Bintang,KJ30,SS 18,58
KG20,Tun Razak Exchange (TRX),KJ30,SS 18,56
KG21,Cochrane,KJ30,SS 18,54
KG22,Maluri (SBK),KJ30,SS 18,50
KG23,Taman Pertama,KJ30,SS 18,46
KG24,Taman Midah,KJ30,SS 18,75
KG25,Taman Mutiara,KJ30,SS 18,72
KG26,Taman Connaught,KJ30,SS 18,67
