From_ID,Origin,To_ID,Destination,Fare
KJ31,USJ 7 (KJL),KJ25,Lembah Subang,2.7
KJ32,Taipan,KJ25,Lembah Subang,2.6
KJ33,Wawasan,KJ25,Lembah Subang,2.9
KJ34,USJ 21,KJ25,Lembah Subang,3.1
KJ35,Alam Megah,KJ25,Lembah Subang,3.4
KJ36,Subang Alam,KJ25,Lembah Subang,3.2
KJ37,Putra Heights (KJL),KJ25,Lembah Subang,3.5
KG4,Sungai Buloh,KJ25,Lembah Subang,5.4
KG5,Kampung Selamat,KJ25,Lembah Subang,6
KG5A,Kwasa Damansara,KJ25,Lembah Subang,5.6
KG6,Kwasa Sentral,KJ25,Lembah Subang,5.5
KG7,Kota Damansara,KJ25,Lembah Subang,5.7
KG8,Surian,KJ25,Lembah Subang,5.4
KG9,Mutiara Damansara,KJ25,Lembah Subang,5.5
KG10,Bandar Utama,KJ25,Lembah Subang,5.2
KG12,TTDI,KJ25,Lembah Subang,4.9
KG12A,Phileo Damansara,KJ25,Lembah Subang,5
KG13,Pusat Bandar Damansara,KJ25,Lembah Subang,4.3
KG14,Semantan,KJ25,Lembah Subang,4.1
KG15,Muzium Negara,KJ25,Lembah Subang,3.4
KG16,Pasar Seni (SBK),KJ25,Lembah Subang,3.1
KG17,Merdeka,KJ25,Lembah Subang,3.3
KG18A,Bukit Bintang,KJ25,Lembah Subang,3.5
KG20,Tun Razak Exchange (TRX),KJ25,Lembah Subang,3.9
KG21,Cochrane,KJ25,Lembah Subang,4.1
KG22,Maluri (SBK),KJ25,Lembah Subang,4.3
KG23,Taman Pertama,KJ25,Lembah Subang,4.7
KG24,Taman Midah,KJ25,Lembah Subang,4.9
KG25,Taman Mutiara,KJ25,Lembah Subang,4.9
KG26,Taman Connaught,KJ25,Lembah Subang,5.2
KG27,Taman Suntex,KJ25,Lembah Subang,5.6
KG28,Sri Raya,KJ25,Lembah Subang,5.4
KG29,Bandar Tun Hussein Onn,KJ25,Lembah Subang,5.6
KG30,Batu 11 Cheras,KJ25,Lembah Subang,5.8
KG31,Bukit Dukung,KJ25,Lembah Subang,5.4
KG33,Sungai Jernih,KJ25,Lembah Subang,5.8
KG34,Stadium Kajang,KJ25,Lembah Subang,5.9
KG35,Kajang,KJ25,Lembah Subang,5.4
KJ1,Gombak,KJ26,Ara Damansara,3.9
KJ2,Taman Melati,KJ26,Ara Damansara,3.8
KJ3,Wangsa Maju,KJ26,Ara Damansara,3.6
KJ4,Sri Rampai,KJ26,Ara Damansara,3.3
KJ5,Setiawangsa,KJ26,Ara Damansara,3.8
KJ6,Jelatek,KJ26,Ara Damansara,3.7
KJ7,Dato' Keramat,KJ26,Ara Damansara,3.6
KJ8,Damai,KJ26,Ara Damansara,3.5
KJ9,Ampang Park,KJ26,Ara Damansara,3.4
KJ10,KLCC,KJ26,Ara Damansara,3.3
KJ11,Kampung Baru,KJ26,Ara Damansara,3.7
KJ12,Dang Wangi,KJ26,Ara Damansara,3.6
KJ13,Masjid Jamek (KJL),KJ26,Ara Damansara,3.4
KJ14,Pasar Seni (KJL),KJ26,Ara Damansara,3.2
KJ15,KL Sentral (KJL),KJ26,Ara Damansara,3.4
KJ16,Bangsar,KJ26,Ara Damansara,3.2
KJ17,Abdullah Hukum,KJ26,Ara Damansara,3
KJ18,Kerinchi,KJ26,Ara Damansara,2.8
KJ19,Universiti,KJ26,Ara Damansara,2.7
KJ20,Taman Jaya,KJ26,Ara Damansara,2.4
KJ21,Asia Jaya,KJ26,Ara Damansara,2.3
KJ22,Taman Paramount,KJ26,Ara Damansara,1.9
KJ23,Taman Bahagia,KJ26,Ara Damansara,1.7
KJ24,Kelana Jaya,KJ26,Ara Damansara,1.4
KJ25,Lembah Subang,KJ26,Ara Damansara,1.1
KJ26,Ara Damansara,KJ26,Ara Damansara,0
KJ27,Glenmarie,KJ26,Ara Damansara,1.2
KJ28,Subang Jaya,KJ26,Ara Damansara,1.6
KJ29,SS 15,KJ26,Ara Damansara,1.8
KJ30,SS 18,KJ26,Ara Damansara,2.1
KJ31,USJ 7 (KJL),KJ26,Ara Damansara,2.5
KJ32,Taipan,KJ26,Ara Damansara,2.7
KJ33,Wawasan,KJ26,Ara Damansara,2.7
KJ34,USJ 21,KJ26,Ara Damansara,2.9
KJ35,Alam Megah,KJ26,Ara Damansara,3.3
KJ36,Subang Alam,KJ26,Ara Damansara,3.1
KJ37,Putra Heights (KJL),KJ26,Ara Damansara,3.3
KG4,Sungai Buloh,KJ26,Ara Damansara,5.5
KG5,Kampung Selamat,KJ26,Ara Damansara,6.1
KG5A,Kwasa Damansara,KJ26,Ara Damansara,5.8
KG6,Kwasa Sentral,KJ26,Ara Damansara,5.6
KG7,Kota Damansara,KJ26,Ara Damansara,5.8
KG8,Surian,KJ26,Ara Damansara,5.5
KG9,Mutiara Damansara,KJ26,Ara Damansara,5.6
KG10,Bandar Utama,KJ26,Ara Damansara,5.4
KG12,TTDI,KJ26,Ara Damansara,5
KG12A,Phileo Damansara,KJ26,Ara Damansara,5.1
KG13,Pusat Bandar Damansara,KJ26,Ara Damansara,4.4
KG14,Semantan,KJ26,Ara Damansara,4.2
KG15,Muzium Negara,KJ26,Ara Damansara,3.5
KG16,Pasar Seni (SBK),KJ26,Ara Damansara,3.2
KG17,Merdeka,KJ26,Ara Damansara,3.4
KG18A,Bukit Bintang,KJ26,Ara Damansara,3.7
KG20,Tun Razak Exchange (TRX),KJ26,Ara Damansara,4
KG21,Cochrane,KJ26,Ara Damansara,4.2
KG22,Maluri (SBK),KJ26,Ara Damansara,4.4
KG23,Taman Pertama,KJ26,Ara Damansara,4.8
KG24,Taman Midah,KJ26,Ara Damansara,5
KG25,Taman Mutiara,KJ26,Ara Damansara,5
KG26,Taman Connaught,KJ26,Ara Damansara,5.3
KG27,Taman Suntex,KJ26,Ara Damansara,5.7
KG28,Sri Raya,KJ26,Ara Damansara,5.5
KG29,Bandar Tun Hussein Onn,KJ26,Ara Damansara,5.8
KG30,Batu 11 Cheras,KJ26,Ara Damansara,5.9
KG31,Bukit Dukung,KJ26,Ara Damansara,5.6
KG33,Sungai Jernih,KJ26,Ara Damansara,6
KG34,Stadium Kajang,KJ26,Ara Damansara,6.1
KG35,Kajang,KJ26,Ara Damansara,5.5
KJ1,Gombak,KJ27,Glenmarie,4.1
KJ2,Taman Melati,KJ27,Glenmarie,3.9
KJ3,Wangsa Maju,KJ27,Glenmarie,3.7
KJ4,Sri Rampai,KJ27,Glenmarie,3.5
KJ5,Setiawangsa,KJ27,Glenmarie,3.2
KJ6,Jelatek,KJ27,Glenmarie,3.2
KJ7,Dato' Keramat,KJ27,Glenmarie,3.8
KJ8,Damai,KJ27,Glenmarie,3.7
KJ9,Ampang Park,KJ27,Glenmarie,3.6
KJ10,KLCC,KJ27,Glenmarie,3.5
KJ11,Kampung Baru,KJ27,Glenmarie,3.3
KJ12,Dang Wangi,KJ27,Glenmarie,3.8
KJ13,Masjid Jamek (KJL),KJ27,Glenmarie,3.6
KJ14,Pasar Seni (KJL),KJ27,Glenmarie,3.4
KJ15,KL Sentral (KJL),KJ27,Glenmarie,3.2
KJ16,Bangsar,KJ27,Glenmarie,3.5
KJ17,Abdullah Hukum,KJ27,Glenmarie,3.2
KJ18,Kerinchi,KJ27,Glenmarie,3.1
KJ19,Universiti,KJ27,Glenmarie,3
KJ20,Taman Jaya,KJ27,Glenmarie,2.8
KJ21,Asia Jaya,KJ27,Glenmarie,2.6
KJ22,Taman Paramount,KJ27,Glenmarie,2.2
KJ23,Taman Bahagia,KJ27,Glenmarie,1.9
KJ24,Kelana Jaya,KJ27,Glenmarie,1.8
KJ25,Lembah Subang,KJ27,Glenmarie,1.4
KJ26,Ara Damansara,KJ27,Glenmarie,1.2
KJ27,Glenmarie,KJ27,Glenmarie,0
KJ28,Subang Jaya,KJ27,Glenmarie,1.3
KJ29,SS 15,KJ27,Glenmarie,1.6
KJ30,SS 18,KJ27,Glenmarie,1.8
KJ31,USJ 7 (KJL),KJ27,Glenmarie,2.2
KJ32,Taipan,KJ27,Glenmarie,2.4
KJ33,Wawasan,KJ27,Glenmarie,2.7
KJ34,USJ 21,KJ27,Glenmarie,2.6
KJ35,Alam Megah,KJ27,Glenmarie,3
KJ36,Subang Alam,KJ27,Glenmarie,3.3
KJ37,Putra Heights (KJL),KJ27,Glenmarie,3.1
KG4,Sungai Buloh,KJ27,Glenmarie,5.7
KG5,Kampung Selamat,KJ27,Glenmarie,6.3
KG5A,Kwasa Damansara,KJ27,Glenmarie,6
KG6,Kwasa Sentral,KJ27,Glenmarie,5.8
KG7,Kota Damansara,KJ27,Glenmarie,6
KG8,Surian,KJ27,Glenmarie,5.8
KG9,Mutiara Damansara,KJ27,Glenmarie,5.9
KG10,Bandar Utama,KJ27,Glenmarie,5.6
KG12,TTDI,KJ27,Glenmarie,5.2
KG12A,Phileo Damansara,KJ27,Glenmarie,5.3
KG13,Pusat Bandar Damansara,KJ27,Glenmarie,4.7
KG14,Semantan,KJ27,Glenmarie,4.4
KG15,Muzium Negara,KJ27,Glenmarie,3.7
KG16,Pasar Seni (SBK),KJ27,Glenmarie,3.4
KG17,Merdeka,KJ27,Glenmarie,3.6
KG18A,Bukit Bintang,KJ27,Glenmarie,3.9
KG20,Tun Razak Exchange (TRX),KJ27,Glenmarie,4.3
KG21,Cochrane,KJ27,Glenmarie,4.4
KG22,Maluri (SBK),KJ27,Glenmarie,4.6
KG23,Taman Pertama,KJ27,Glenmarie,5
KG24,Taman Midah,KJ27,Glenmarie,5.3
KG25,Taman Mutiara,KJ27,Glenmarie,5.2
KG26,Taman Connaught,KJ27,Glenmarie,5.5
KG27,Taman Suntex,KJ27,Glenmarie,5.9
KG28,Sri Raya,KJ27,Glenmarie,5.7
KG29,Bandar Tun Hussein Onn,KJ27,Glenmarie,6
KG30,Batu 11 Cheras,KJ27,Glenmarie,6.1
KG31,Bukit Dukung,KJ27,Glenmarie,5.8
KG33,Sungai Jernih,KJ27,Glenmarie,6.2
KG34,Stadium Kajang,KJ27,Glenmarie,6.3
KG35,Kajang,KJ27,Glenmarie,5.7
KJ1,Gombak,KJ28,Subang Jaya,4.2
KJ2,Taman Melati,KJ28,Subang Jaya,4.1
KJ3,Wangsa Maju,KJ28,Subang Jaya,3.9
KJ4,Sri Rampai,KJ28,Subang Jaya,3.6
KJ5,Setiawangsa,KJ28,Subang Jaya,3.4
KJ6,Jelatek,KJ28,Subang Jaya,3.3
KJ7,Dato' Keramat,KJ28,Subang Jaya,3.2
KJ8,Damai,KJ28,Subang Jaya,3.2
KJ9,Ampang Park,KJ28,Subang Jaya,3.8
KJ10,KLCC,KJ28,Subang Jaya,3.7
KJ11,Kampung Baru,KJ28,Subang Jaya,3.5
KJ12,Dang Wangi,KJ28,Subang Jaya,3.4
KJ13,Masjid Jamek (KJL),KJ28,Subang Jaya,3.3
KJ14,Pasar Seni (KJL),KJ28,Subang Jaya,3.7
KJ15,KL Sentral (KJL),KJ28,Subang Jaya,3.4
KJ16,Bangsar,KJ28,Subang Jaya,3.3
KJ17,Abdullah Hukum,KJ28,Subang Jaya,3.1
KJ18,Kerinchi,KJ28,Subang Jaya,3.4
KJ19,Universiti,KJ28,Subang Jaya,3.3
KJ20,Taman Jaya,KJ28,Subang Jaya,2.8
KJ21,Asia Jaya,KJ28,Subang Jaya,2.7
KJ22,Taman Paramount,KJ28,Subang Jaya,2.6
KJ23,Taman Bahagia,KJ28,Subang Jaya,2.3
KJ24,Kelana Jaya,KJ28,Subang Jaya,2.1
KJ25,Lembah Subang,KJ28,Subang Jaya,1.8
KJ26,Ara Damansara,KJ28,Subang Jaya,1.6
KJ27,Glenmarie,KJ28,Subang Jaya,1.3
KJ28,Subang Jaya,KJ28,Subang Jaya,0
KJ29,SS 15,KJ28,Subang Jaya,1.2
KJ30,SS 18,KJ28,Subang Jaya,1.4
KJ31,USJ 7 (KJL),KJ28,Subang Jaya,1.8
KJ32,Taipan,KJ28,Subang Jaya,2
KJ33,Wawasan,KJ28,Subang Jaya,2.2
KJ34,USJ 21,KJ28,Subang Jaya,2.6
KJ35,Alam Megah,KJ28,Subang Jaya,2.7
KJ36,Subang Alam,KJ28,Subang Jaya,3
KJ37,Putra Heights (KJL),KJ28,Subang Jaya,3.3
KG4,Sungai Buloh,KJ28,Subang Jaya,5.9
KG5,Kampung Selamat,KJ28,Subang Jaya,6.6
KG5A,Kwasa Damansara,KJ28,Subang Jaya,6.2
KG6,Kwasa Sentral,KJ28,Subang Jaya,6.1
KG7,Kota Damansara,KJ28,Subang Jaya,6.3
KG8,Surian,KJ28,Subang Jaya,6
KG9,Mutiara Damansara,KJ28,Subang Jaya,6.1
KG10,Bandar Utama,KJ28,Subang Jaya,5.8
KG12,TTDI,KJ28,Subang Jaya,5.5
KG12A,Phileo Damansara,KJ28,Subang Jaya,5.5
KG13,Pusat Bandar Damansara,KJ28,Subang Jaya,4.9
KG14,Semantan,KJ28,Subang Jaya,4.7
KG15,Muzium Negara,KJ28,Subang Jaya,4
KG16,Pasar Seni (SBK),KJ28,Subang Jaya,3.7
KG17,Merdeka,KJ28,Subang Jaya,3.8
KG18A,Bukit Bintang,KJ28,Subang Jaya,4.1
KG20,Tun Razak Exchange (TRX),KJ28,Subang Jaya,4.5
KG21,Cochrane,KJ28,Subang Jaya,4.7
KG22,Maluri (SBK),KJ28,Subang Jaya,4.9
KG23,Taman Pertama,KJ28,Subang Jaya,5.3
KG24,Taman Midah,KJ28,Subang Jaya,5.5
KG25,Taman Mutiara,KJ28,Subang Jaya,5.5
KG26,Taman Connaught,KJ28,Subang Jaya,5.8
KG27,Taman Suntex,KJ28,Subang Jaya,6.2
KG28,Sri Raya,KJ28,Subang Jaya,6
KG29,Bandar Tun Hussein Onn,KJ28,Subang Jaya,6.2
KG30,Batu 11 Cheras,KJ28,Subang Jaya,6.3
KG31,Bukit Dukung,KJ28,Subang Jaya,6
KG33,Sungai Jernih,KJ28,Subang Jaya,6.4
KG34,Stadium Kajang,KJ28,Subang Jaya,6.5
KG35,Kajang,KJ28,Subang Jaya,5.9
KJ1,Gombak,KJ29,SS 15,4.3
KJ2,Taman Melati,KJ29,SS 15,4.2
KJ3,Wangsa Maju,KJ29,SS 15,4
KJ4,Sri Rampai,KJ29,SS 15,3.8
KJ5,Setiawangsa,KJ29,SS 15,3.5
KJ6,Jelatek,KJ29,SS 15,3.4
KJ7,Dato' Keramat,KJ29,SS 15,3.4
KJ8,Damai,KJ29,SS 15,3.3
KJ9,Ampang Park,KJ29,SS 15,3.2
KJ10,KLCC,KJ29,SS 15,3.1
KJ11,Kampung Baru,KJ29,SS 15,3.7
KJ12,Dang Wangi,KJ29,SS 15,3.6
KJ13,Masjid Jamek (KJL),KJ29,SS 15,3.4
KJ14,Pasar Seni (KJL),KJ29,SS 15,3.3
KJ15,KL Sentral (KJL),KJ29,SS 15,3.7
KJ16,Bangsar,KJ29,SS 15,3.5
KJ17,Abdullah Hukum,KJ29,SS 15,3.3
KJ18,Kerinchi,KJ29,SS 15,3.2
KJ19,Universiti,KJ29,SS 15,3.1
KJ20,Taman Jaya,KJ29,SS 15,3.1
KJ21,Asia Jaya,KJ29,SS 15,2.9
KJ22,Taman Paramount,KJ29,SS 15,2.6
KJ23,Taman Bahagia,KJ29,SS 15,2.6
KJ24,Kelana Jaya,KJ29,SS 15,2.4
KJ25,Lembah Subang,KJ29,SS 15,2
KJ26,Ara Damansara,KJ29,SS 15,1.8
KJ27,Glenmarie,KJ29,SS 15,1.6
KJ28,Subang Jaya,KJ29,SS 15,1.2
KJ29,SS 15,KJ29,SS 15,0
KJ30,SS 18,KJ29,SS 15,1.1
KJ31,USJ 7 (KJL),KJ29,SS 15,1.6
KJ32,Taipan,KJ29,SS 15,1.8
KJ33,Wawasan,KJ29,SS 15,2
KJ34,USJ 21,KJ29,SS 15,2.3
KJ35,Alam Megah,KJ29,SS 15,2.7
KJ36,Subang Alam,KJ29,SS 15,2.7
KJ37,Putra Heights (KJL),KJ29,SS 15,3
KG4,Sungai Buloh,KJ29,SS 15,5.6
KG5,Kampung Selamat,KJ29,SS 15,6.2
KG5A,Kwasa Damansara,KJ29,SS 15,5.8
KG6,Kwasa Sentral,KJ29,SS 15,5.7
KG7,Kota Damansara,KJ29,SS 15,5.9
KG8,Surian,KJ29,SS 15,5.6
KG9,Mutiara Damansara,KJ29,SS 15,5.7
KG10,Bandar Utama,KJ29,SS 15,5.4
KG12,TTDI,KJ29,SS 15,5.1
KG12A,Phileo Damansara,KJ29,SS 15,5.2
KG13,Pusat Bandar Damansara,KJ29,SS 15,4.5
KG14,Semantan,KJ29,SS 15,4.3
KG15,Muzium Negara,KJ29,SS 15,3.6
KG16,Pasar Seni (SBK),KJ29,SS 15,3.3
KG17,Merdeka,KJ29,SS 15,3.5
KG18A,Bukit Bintang,KJ29,SS 15,3.8
KG20,Tun Razak Exchange (TRX),KJ29,SS 15,4.1
KG21,Cochrane,KJ29,SS 15,4.3
KG22,Maluri (SBK),KJ29,SS 15,4.5
KG23,Taman Pertama,KJ29,SS 15,4.9
KG24,Taman Midah,KJ29,SS 15,5.1
KG25,Taman Mutiara,KJ29,SS 15,5.1
KG26,Taman Connaught,KJ29,SS 15,5.4
KG27,Taman Suntex,KJ29,SS 15,5.8
KG28,Sri Raya,KJ29,SS 15,5.6
KG29,Bandar Tun Hussein Onn,KJ29,SS 15,5.8
KG30,Batu 11 Cheras,KJ29,SS 15,6
KG31,Bukit Dukung,KJ29,SS 15,5.6
KG33,Sungai Jernih,KJ29,SS 15,6
KG34,Stadium Kajang,KJ29,SS 15,6.1
KG35,Kajang,KJ29,SS 15,5.6
KJ1,Gombak,KJ30,SS 18,4.4
KJ2,Taman Melati,KJ30,SS 18,4.3
KJ3,Wangsa Maju,KJ30,SS 18,4.1
KJ4,Sri Rampai,KJ30,SS 18,3.8
KJ5,Setiawangsa,KJ30,SS 18,3.6
KJ6,Jelatek,KJ30,SS 18,3.5
KJ7,Dato' Keramat,KJ30,SS 18,3.5
KJ8,Damai,KJ30,SS 18,3.4
KJ9,Ampang Park,KJ30,SS 18,3.3
KJ10,KLCC,KJ30,SS 18,3.2
KJ11,Kampung Baru,KJ30,SS 18,3.8
KJ12,Dang Wangi,KJ30,SS 18,3.7
KJ13,Masjid Jamek (KJL),KJ30,SS 18,3.5
KJ14,Pasar Seni (KJL),KJ30,SS 18,3.4
KJ15,KL Sentral (KJL),KJ30,SS 18,3.8
KJ16,Bangsar,KJ30,SS 18,3.6
KJ17,Abdullah Hukum,KJ30,SS 18,3.5
KJ18,Kerinchi,KJ30,SS 18,3.3
KJ19,Universiti,KJ30,SS 18,3.2
KJ20,Taman Jaya,KJ30,SS 18,3.2
KJ21,Asia Jaya,KJ30,SS 18,3.1
KJ22,Taman Paramount,KJ30,SS 18,2.8
KJ23,Taman Bahagia,KJ30,SS 18,2.8
KJ24,Kelana Jaya,KJ30,SS 18,2.6
KJ25,Lembah Subang,KJ30,SS 18,2.1
KJ26,Ara Damansara,KJ30,SS 18,2.1
KJ27,Glenmarie,KJ30,SS 18,1.8
KJ28,Subang Jaya,KJ30,SS 18,1.4
KJ29,SS 15,KJ30,SS 18,1.1
KJ30,SS 18,KJ30,SS 18,0
KJ31,USJ 7 (KJL),KJ30,SS 18,1.4
KJ32,Taipan,KJ30,SS 18,1.6
KJ33,Wawasan,KJ30,SS 18,1.8
KJ34,USJ 21,KJ30,SS 18,2
KJ35,Alam Megah,KJ30,SS 18,2.5
KJ36,Subang Alam,KJ30,SS 18,2.8
KJ37,Putra Heights (KJL),KJ30,SS 18,2.8
KG4,Sungai Buloh,KJ30,SS 18,5.7
KG5,Kampung Selamat,KJ30,SS 18,6.3
KG5A,Kwasa Damansara,KJ30,SS 18,6
KG6,Kwasa Sentral,KJ30,SS 18,5.8
KG7,Kota Damansara,KJ30,SS 18,6
KG8,Surian,KJ30,SS 18,5.7
KG9,Mutiara Damansara,KJ30,SS 18,5.8
KG10,Bandar Utama,KJ30,SS 18,5.6
KG12,TTDI,KJ30,SS 18,5.2
KG12A,Phileo Damansara,KJ30,SS 18,5.3
KG13,Pusat Bandar Damansara,KJ30,SS 18,4.6
KG14,Semantan,KJ30,SS 18,4.4
KG15,Muzium Negara,KJ30,SS 18,3.7
KG16,Pasar Seni (SBK),KJ30,SS 18,3.4
KG17,Merdeka,KJ30,SS 18,3.6
KG18A,Bukit Bintang,KJ30,SS 18,3.9
KG20,Tun Razak Exchange (TRX),KJ30,SS 18,4.2
KG21,Cochrane,KJ30,SS 18,4.4
KG22,Maluri (SBK),KJ30,SS 18,4.6
KG23,Taman Pertama,KJ30,SS 18,5
KG24,Taman Midah,KJ30,SS 18,5.2
KG25,Taman Mutiara,KJ30,SS 18,5.2
KG26,Taman Connaught,KJ30,SS 18,5.5
KG27,Taman Suntex,KJ30,SS 18,5.9
KG28,Sri Raya,KJ30,SS 18,5.7
KG29,Bandar Tun Hussein Onn,KJ30,SS 18,6
KG30,Batu 11 Cheras,KJ30,SS 18,6.1
KG31,Bukit Dukung,KJ30,SS 18,5.8
KG33,Sungai Jernih,KJ30,SS 18,6.2
KG34,Stadium Kajang,KJ30,SS 18,6.3
KG35,Kajang,KJ30,SS 18,5.7
KJ1,Gombak,KJ31,USJ 7 (KJL),4.6
KJ2,Taman Melati,KJ31,USJ 7 (KJL),4.5
KJ3,Wangsa Maju,KJ31,USJ 7 (KJL),4.3
KJ4,Sri Rampai,KJ31,USJ 7 (KJL),4
KJ5,Setiawangsa,KJ31,USJ 7 (KJL),3.8
KJ6,Jelatek,KJ31,USJ 7 (KJL),3.7
KJ7,Dato' Keramat,KJ31,USJ 7 (KJL),3.6
KJ8,Damai,KJ31,USJ 7 (KJL),3.6
KJ9,Ampang Park,KJ31,USJ 7 (KJL),3.5
KJ10,KLCC,KJ31,USJ 7 (KJL),3.4
KJ11,Kampung Baru,KJ31,USJ 7 (KJL),3.3
KJ12,Dang Wangi,KJ31,USJ 7 (KJL),3.2
KJ13,Masjid Jamek (KJL),KJ31,USJ 7 (KJL),3.8
KJ14,Pasar Seni (KJL),KJ31,USJ 7 (KJL),3.7
KJ15,KL Sentral (KJL),KJ31,USJ 7 (KJL),3.5
KJ16,Bangsar,KJ31,USJ 7 (KJL),3.3
KJ17,Abdullah Hukum,KJ31,USJ 7 (KJL),3.8
KJ18,Kerinchi,KJ31,USJ 7 (KJL),3.6
KJ19,Universiti,KJ31,USJ 7 (KJL),3.5
KJ20,Taman Jaya,KJ31,USJ 7 (KJL),3.2
KJ21,Asia Jaya,KJ31,USJ 7 (KJL),3.5
KJ22,Taman Paramount,KJ31,USJ 7 (KJL),3.2
KJ23,Taman Bahagia,KJ31,USJ 7 (KJL),2.9
KJ24,Kelana Jaya,KJ31,USJ 7 (KJL),2.7
KJ25,Lembah Subang,KJ31,USJ 7 (KJL),2.7
KJ26,Ara Damansara,KJ31,USJ 7 (KJL),2.5
KJ27,Glenmarie,KJ31,USJ 7 (KJL),2.2
KJ28,Subang Jaya,KJ31,USJ 7 (KJL),1.8
KJ29,SS 15,KJ31,USJ 7 (KJL),1.6
KJ30,SS 18,KJ31,USJ 7 (KJL),1.4
KJ31,USJ 7 (KJL),KJ31,USJ 7 (KJL),0
KJ32,Taipan,KJ31,USJ 7 (KJL),1.1
KJ33,Wawasan,KJ31,USJ 7 (KJL),1.4
KJ34,USJ 21,KJ31,USJ 7 (KJL),1.7
KJ35,Alam Megah,KJ31,USJ 7 (KJL),2
KJ36,Subang Alam,KJ31,USJ 7 (KJL),2.3
KJ37,Putra Heights (KJL),KJ31,USJ 7 (KJL),2.7
KG4,Sungai Buloh,KJ31,USJ 7 (KJL),5.9
KG5,Kampung Selamat,KJ31,USJ 7 (KJL),6.5
KG5A,Kwasa Damansara,KJ31,USJ 7 (KJL),6.2
KG6,Kwasa Sentral,KJ31,USJ 7 (KJL),6.1
KG7,Kota Damansara,KJ31,USJ 7 (KJL),6.2
KG8,Surian,KJ31,USJ 7 (KJL),6
KG9,Mutiara Damansara,KJ31,USJ 7 (KJL),6.1
KG10,Bandar Utama,KJ31,USJ 7 (KJL),5.8
KG12,TTDI,KJ31,USJ 7 (KJL),5.5
KG12A,Phileo Damansara,KJ31,USJ 7 (KJL),5.5
KG13,Pusat Bandar Damansara,KJ31,USJ 7 (KJL),4.9
KG14,Semantan,KJ31,USJ 7 (KJL),4.7
KG15,Muzium Negara,KJ31,USJ 7 (KJL),4
KG16,Pasar Seni (SBK),KJ31,USJ 7 (KJL),3.7
KG17,Merdeka,KJ31,USJ 7 (KJL),3.7
KG18A,Bukit Bintang,KJ31,USJ 7 (KJL),4.1
KG20,Tun Razak Exchange (TRX),KJ31,USJ 7 (KJL),4.5
KG21,Cochrane,KJ31,USJ 7 (KJL),4.7
KG22,Maluri (SBK),KJ31,USJ 7 (KJL),4.9
KG23,Taman Pertama,KJ31,USJ 7 (KJL),5.3
KG24,Taman Midah,KJ31,USJ 7 (KJL),5.5
KG25,Taman Mutiara,KJ31,USJ 7 (KJL),5.5
KG26,Taman Connaught,KJ31,USJ 7 (KJL),5.7
KG27,Taman Suntex,KJ31,USJ 7 (KJL),6.2
KG28,Sri Raya,KJ31,USJ 7 (KJL),6
KG29,Bandar Tun Hussein Onn,KJ31,USJ 7 (KJL),6.2
KG30,Batu 11 Cheras,KJ31,USJ 7 (KJL),6.3
KG31,Bukit Dukung,KJ31,USJ 7 (KJL),6
KG33,Sungai Jernih,KJ31,USJ 7 (KJL),6.4
KG34,Stadium Kajang,KJ31,USJ 7 (KJL),6.5
KG35,Kajang,KJ31,USJ 7 (KJL),5.9
KJ1,Gombak,KJ32,Taipan,4.7
KJ2,Taman Melati,KJ32,Taipan,4.5
KJ3,Wangsa Maju,KJ32,Taipan,4.4
KJ4,Sri Rampai,KJ32,Taipan,4.1
KJ5,Setiawangsa,KJ32,Taipan,3.9
KJ6,Jelatek,KJ32,Taipan,3.8
KJ7,Dato' Keramat,KJ32,Taipan,3.7
KJ8,Damai,KJ32,Taipan,3.6
KJ9,Ampang Park,KJ32,Taipan,3.5
KJ10,KLCC,KJ32,Taipan,3.5
KJ11,Kampung Baru,KJ32,Taipan,3.4
KJ12,Dang Wangi,KJ32,Taipan,3.3
KJ13,Masjid Jamek (KJL),KJ32,Taipan,3.2
KJ14,Pasar Seni (KJL),KJ32,Taipan,3.8
KJ15,KL Sentral (KJL),KJ32,Taipan,3.6
KJ16,Bangsar,KJ32,Taipan,3.4
KJ17,Abdullah Hukum,KJ32,Taipan,3.3
KJ18,Kerinchi,KJ32,Taipan,3.8
KJ19,Universiti,KJ32,Taipan,3.7
KJ20,Taman Jaya,KJ32,Taipan,3.3
KJ21,Asia Jaya,KJ32,Taipan,3.2
KJ22,Taman Paramount,KJ32,Taipan,3.3
KJ23,Taman Bahagia,KJ32,Taipan,3.1
KJ24,Kelana Jaya,KJ32,Taipan,2.9
KJ25,Lembah Subang,KJ32,Taipan,2.6
KJ26,Ara Damansara,KJ32,Taipan,2.7
KJ27,Glenmarie,KJ32,Taipan,2.4
KJ28,Subang Jaya,KJ32,Taipan,2
KJ29,SS 15,KJ32,Taipan,1.8
KJ30,SS 18,KJ32,Taipan,1.6
KJ31,USJ 7 (KJL),KJ32,Taipan,1.1
KJ32,Taipan,KJ32,Taipan,0
KJ33,Wawasan,KJ32,Taipan,1.2
KJ34,USJ 21,KJ32,Taipan,1.5
KJ35,Alam Megah,KJ32,Taipan,1.8
KJ36,Subang Alam,KJ32,Taipan,2.2
KJ37,Putra Heights (KJL),KJ32,Taipan,2.5
KG4,Sungai Buloh,KJ32,Taipan,6
KG5,Kampung Selamat,KJ32,Taipan,6.6
KG5A,Kwasa Damansara,KJ32,Taipan,6.3
